Index,S_ID,S_Abbrev,Structure_Method,R_ID,R_Abbrev,Reasoning_Method,P_ID,P_Abbrev,Presentation_Method,Problem_Types,Output_Types,Avg_Complexity,Avg_Domain_Specificity
2307,13,S13,Value Chain Analysis,38,R38,Six Thinking Hats,12,P12,Case Study,complicated,qualitative,1.67,0.33
2308,13,S13,Value Chain Analysis,38,R38,Six Thinking Hats,15,P15,Dialogue,complicated,qualitative,1.67,0.33
2309,13,S13,Value Chain Analysis,38,R38,Six Thinking Hats,33,P33,Narrative Synthesis,complicated,qualitative,1.67,0.30
2310,13,S13,Value Chain Analysis,38,R38,Six Thinking Hats,35,P35,Dialogue Format,complicated,qualitative,1.67,0.33
2311,13,S13,Value Chain Analysis,39,R39,Linear Programming,8,P8,Technical Report,complicated,quantitative,2.33,0.37
2312,13,S13,Value Chain Analysis,39,R39,Linear Programming,11,P11,Academic Paper,complicated,quantitative,2.67,0.40
2313,13,S13,Value Chain Analysis,39,R39,Linear Programming,17,P17,Decision Matrix,complicated,quantitative,2.00,0.40
2314,13,S13,Value Chain Analysis,39,R39,Linear Programming,21,P21,Dashboard,complicated,quantitative,2.33,0.40
2315,13,S13,Value Chain Analysis,39,R39,Linear Programming,29,P29,Interactive Visualization,complicated,quantitative,2.67,0.43
2316,13,S13,Value Chain Analysis,39,R39,Linear Programming,31,P31,Simulation,complicated,quantitative,2.67,0.47
2317,13,S13,Value Chain Analysis,40,R40,Decision Trees,5,P5,Checklist,complicated,sequential,1.67,0.33
2318,13,S13,Value Chain Analysis,40,R40,Decision Trees,8,P8,Technical Report,complicated,sequential,2.00,0.30
2319,13,S13,Value Chain Analysis,40,R40,Decision Trees,13,P13,Tutorial,complicated,sequential,1.67,0.33
2320,13,S13,Value Chain Analysis,40,R40,Decision Trees,18,P18,Causal Diagram,complicated,visual,2.00,0.33
2321,13,S13,Value Chain Analysis,40,R40,Decision Trees,19,P19,Flowchart,complicated,sequential; visual,1.67,0.30
2322,13,S13,Value Chain Analysis,40,R40,Decision Trees,20,P20,Gantt Chart,complicated,sequential; visual,1.67,0.37
2323,13,S13,Value Chain Analysis,40,R40,Decision Trees,21,P21,Dashboard,complicated,visual,2.00,0.33
2324,13,S13,Value Chain Analysis,40,R40,Decision Trees,22,P22,Infographic,complicated,visual,1.67,0.33
2325,13,S13,Value Chain Analysis,40,R40,Decision Trees,23,P23,Systems Diagram,complicated,visual,2.00,0.37
2326,13,S13,Value Chain Analysis,40,R40,Decision Trees,24,P24,Network Graph,complicated,visual,2.00,0.37
2327,13,S13,Value Chain Analysis,40,R40,Decision Trees,25,P25,Mind Map,complicated,visual,1.67,0.30
2328,13,S13,Value Chain Analysis,40,R40,Decision Trees,26,P26,Timeline,complicated,sequential; visual,1.67,0.30
2329,13,S13,Value Chain Analysis,40,R40,Decision Trees,27,P27,Fishbone Diagram,complicated,visual,1.67,0.37
2330,13,S13,Value Chain Analysis,40,R40,Decision Trees,28,P28,Slide Deck,complicated,visual,1.67,0.30
2331,13,S13,Value Chain Analysis,40,R40,Decision Trees,29,P29,Interactive Visualization,complicated,visual,2.33,0.37
2332,13,S13,Value Chain Analysis,40,R40,Decision Trees,30,P30,Video,complicated,visual,2.00,0.33
2333,13,S13,Value Chain Analysis,40,R40,Decision Trees,31,P31,Simulation,complicated,visual,2.33,0.40
2334,13,S13,Value Chain Analysis,40,R40,Decision Trees,32,P32,Annotated Code,complicated,sequential,2.00,0.43
2335,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,7,P7,Executive Summary,complicated,comparative,1.67,0.30
2336,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,8,P8,Technical Report,complicated,quantitative,2.00,0.30
2337,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,9,P9,Policy Brief,complicated,comparative,2.00,0.37
2338,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,11,P11,Academic Paper,complicated,quantitative,2.33,0.33
2339,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,16,P16,Comparative Table,complicated,comparative,1.67,0.30
2340,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,17,P17,Decision Matrix,complicated,comparative; quantitative,1.67,0.33
2341,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,21,P21,Dashboard,complicated,quantitative,2.00,0.33
2342,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,29,P29,Interactive Visualization,complicated,quantitative,2.33,0.37
2343,13,S13,Value Chain Analysis,41,R41,Cost-Benefit Analysis,31,P31,Simulation,complicated,quantitative,2.33,0.40
2344,13,S13,Value Chain Analysis,42,R42,Trade-off Analysis,7,P7,Executive Summary,complicated,comparative,1.67,0.27
2345,13,S13,Value Chain Analysis,42,R42,Trade-off Analysis,9,P9,Policy Brief,complicated,comparative,2.00,0.33
2346,13,S13,Value Chain Analysis,42,R42,Trade-off Analysis,16,P16,Comparative Table,complicated,comparative,1.67,0.27
2347,13,S13,Value Chain Analysis,42,R42,Trade-off Analysis,17,P17,Decision Matrix,complicated,comparative,1.67,0.30
2348,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,1,P1,Cornell Notes,complicated,conceptual,1.00,0.30
2349,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,2,P2,SQ3R,complicated,conceptual,1.00,0.33
2350,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,3,P3,CODE (Second Brain),complicated,conceptual,1.33,0.30
2351,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,4,P4,Progressive Summarization,complicated,conceptual,1.33,0.30
2352,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,6,P6,Memo,complicated,conceptual,1.00,0.23
2353,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,7,P7,Executive Summary,complicated,conceptual,1.00,0.23
2354,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,10,P10,White Paper,complicated,conceptual,1.33,0.27
2355,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,14,P14,FAQ,complicated,conceptual,1.00,0.23
2356,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,25,P25,Mind Map,complicated,conceptual,1.00,0.23
2357,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,28,P28,Slide Deck,complicated,conceptual,1.00,0.23
2358,14,S14,PESTLE Analysis,1,R1,Deductive Reasoning,36,P36,Metaphorical Explanation,complicated,conceptual,1.33,0.27
2359,14,S14,PESTLE Analysis,2,R2,Inductive Reasoning,6,P6,Memo,complicated,qualitative,1.33,0.23
2360,14,S14,PESTLE Analysis,2,R2,Inductive Reasoning,8,P8,Technical Report,complicated,qualitative,1.67,0.23
2361,14,S14,PESTLE Analysis,2,R2,Inductive Reasoning,10,P10,White Paper,complicated,qualitative,1.67,0.27
2362,14,S14,PESTLE Analysis,2,R2,Inductive Reasoning,11,P11,Academic Paper,complicated,qualitative,2.00,0.27
2363,14,S14,PESTLE Analysis,2,R2,Inductive Reasoning,12,P12,Case Study,complicated,qualitative,1.67,0.27
2364,14,S14,PESTLE Analysis,2,R2,Inductive Reasoning,15,P15,Dialogue,complicated,qualitative,1.67,0.27
2365,14,S14,PESTLE Analysis,2,R2,Inductive Reasoning,33,P33,Narrative Synthesis,complicated,qualitative,1.67,0.23
2366,14,S14,PESTLE Analysis,2,R2,Inductive Reasoning,35,P35,Dialogue Format,complicated,qualitative,1.67,0.27
2367,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,1,P1,Cornell Notes,complicated,conceptual,1.33,0.33
2368,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,2,P2,SQ3R,complicated,conceptual,1.33,0.37
2369,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,3,P3,CODE (Second Brain),complicated,conceptual,1.67,0.33
2370,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,4,P4,Progressive Summarization,complicated,conceptual,1.67,0.33
2371,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,6,P6,Memo,complicated,conceptual,1.33,0.27
2372,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,7,P7,Executive Summary,complicated,conceptual,1.33,0.27
2373,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,10,P10,White Paper,complicated,conceptual,1.67,0.30
2374,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,14,P14,FAQ,complicated,conceptual,1.33,0.27
2375,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,25,P25,Mind Map,complicated,conceptual,1.33,0.27
2376,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,28,P28,Slide Deck,complicated,conceptual,1.33,0.27
2377,14,S14,PESTLE Analysis,3,R3,Abductive Reasoning,36,P36,Metaphorical Explanation,complicated,conceptual,1.67,0.30
2378,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,1,P1,Cornell Notes,complicated,conceptual,1.33,0.33
2379,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,2,P2,SQ3R,complicated,conceptual,1.33,0.37
2380,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,3,P3,CODE (Second Brain),complicated,conceptual,1.67,0.33
2381,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,4,P4,Progressive Summarization,complicated,conceptual,1.67,0.33
2382,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,6,P6,Memo,complicated,conceptual,1.33,0.27
2383,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,7,P7,Executive Summary,complicated,conceptual,1.33,0.27
2384,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,10,P10,White Paper,complicated,conceptual,1.67,0.30
2385,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,14,P14,FAQ,complicated,conceptual,1.33,0.27
2386,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,25,P25,Mind Map,complicated,conceptual,1.33,0.27
2387,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,28,P28,Slide Deck,complicated,conceptual,1.33,0.27
2388,14,S14,PESTLE Analysis,4,R4,Root Cause Analysis,36,P36,Metaphorical Explanation,complicated,conceptual,1.67,0.30
2389,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,18,P18,Causal Diagram,complicated,visual,1.67,0.37
2390,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,19,P19,Flowchart,complicated,visual,1.33,0.33
2391,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,20,P20,Gantt Chart,complicated,visual,1.33,0.40
2392,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,21,P21,Dashboard,complicated,visual,1.67,0.37
2393,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,22,P22,Infographic,complicated,visual,1.33,0.37
2394,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,23,P23,Systems Diagram,complicated,visual,1.67,0.40
2395,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,24,P24,Network Graph,complicated,visual,1.67,0.40
2396,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,25,P25,Mind Map,complicated,visual,1.33,0.33
2397,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,26,P26,Timeline,complicated,visual,1.33,0.33
2398,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,27,P27,Fishbone Diagram,complicated,visual,1.33,0.40
2399,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,28,P28,Slide Deck,complicated,visual,1.33,0.33
2400,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,29,P29,Interactive Visualization,complicated,visual,2.00,0.40
2401,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,30,P30,Video,complicated,visual,1.67,0.37
2402,14,S14,PESTLE Analysis,5,R5,A3 Problem Solving,31,P31,Simulation,complicated,visual,2.00,0.43
2403,14,S14,PESTLE Analysis,6,R6,8D Problem Solving,5,P5,Checklist,complicated,sequential,1.33,0.40
2404,14,S14,PESTLE Analysis,6,R6,8D Problem Solving,8,P8,Technical Report,complicated,sequential,1.67,0.37
2405,14,S14,PESTLE Analysis,6,R6,8D Problem Solving,13,P13,Tutorial,complicated,sequential,1.33,0.40
2406,14,S14,PESTLE Analysis,6,R6,8D Problem Solving,19,P19,Flowchart,complicated,sequential,1.33,0.37
2407,14,S14,PESTLE Analysis,6,R6,8D Problem Solving,20,P20,Gantt Chart,complicated,sequential,1.33,0.43
2408,14,S14,PESTLE Analysis,6,R6,8D Problem Solving,26,P26,Timeline,complicated,sequential,1.33,0.37
2409,14,S14,PESTLE Analysis,6,R6,8D Problem Solving,32,P32,Annotated Code,complicated,sequential,1.67,0.50
2410,14,S14,PESTLE Analysis,7,R7,TRIZ,1,P1,Cornell Notes,complicated,conceptual,1.67,0.40
2411,14,S14,PESTLE Analysis,7,R7,TRIZ,2,P2,SQ3R,complicated,conceptual,1.67,0.43
2412,14,S14,PESTLE Analysis,7,R7,TRIZ,3,P3,CODE (Second Brain),complicated,conceptual,2.00,0.40
2413,14,S14,PESTLE Analysis,7,R7,TRIZ,4,P4,Progressive Summarization,complicated,conceptual,2.00,0.40
2414,14,S14,PESTLE Analysis,7,R7,TRIZ,6,P6,Memo,complicated,conceptual,1.67,0.33
2415,14,S14,PESTLE Analysis,7,R7,TRIZ,7,P7,Executive Summary,complicated,conceptual,1.67,0.33
2416,14,S14,PESTLE Analysis,7,R7,TRIZ,10,P10,White Paper,complicated,conceptual,2.00,0.37
2417,14,S14,PESTLE Analysis,7,R7,TRIZ,14,P14,FAQ,complicated,conceptual,1.67,0.33
2418,14,S14,PESTLE Analysis,7,R7,TRIZ,25,P25,Mind Map,complicated,conceptual,1.67,0.33
2419,14,S14,PESTLE Analysis,7,R7,TRIZ,28,P28,Slide Deck,complicated,conceptual,1.67,0.33
2420,14,S14,PESTLE Analysis,7,R7,TRIZ,36,P36,Metaphorical Explanation,complicated,conceptual,2.00,0.37
2421,14,S14,PESTLE Analysis,9,R9,OODA Loop,5,P5,Checklist,complicated,sequential,1.33,0.33
2422,14,S14,PESTLE Analysis,9,R9,OODA Loop,8,P8,Technical Report,complicated,sequential,1.67,0.30
2423,14,S14,PESTLE Analysis,9,R9,OODA Loop,13,P13,Tutorial,complicated,sequential,1.33,0.33
2424,14,S14,PESTLE Analysis,9,R9,OODA Loop,19,P19,Flowchart,complicated,sequential,1.33,0.30
2425,14,S14,PESTLE Analysis,9,R9,OODA Loop,20,P20,Gantt Chart,complicated,sequential,1.33,0.37
2426,14,S14,PESTLE Analysis,9,R9,OODA Loop,26,P26,Timeline,complicated,sequential,1.33,0.30
2427,14,S14,PESTLE Analysis,9,R9,OODA Loop,32,P32,Annotated Code,complicated,sequential,1.67,0.43
2428,14,S14,PESTLE Analysis,10,R10,PDCA,5,P5,Checklist,complicated,sequential,1.00,0.30
2429,14,S14,PESTLE Analysis,10,R10,PDCA,8,P8,Technical Report,complicated,sequential,1.33,0.27
2430,14,S14,PESTLE Analysis,10,R10,PDCA,13,P13,Tutorial,complicated,sequential,1.00,0.30
2431,14,S14,PESTLE Analysis,10,R10,PDCA,19,P19,Flowchart,complicated,sequential,1.00,0.27
2432,14,S14,PESTLE Analysis,10,R10,PDCA,20,P20,Gantt Chart,complicated,sequential,1.00,0.33
2433,14,S14,PESTLE Analysis,10,R10,PDCA,26,P26,Timeline,complicated,sequential,1.00,0.27
2434,14,S14,PESTLE Analysis,10,R10,PDCA,32,P32,Annotated Code,complicated,sequential,1.33,0.40
2435,14,S14,PESTLE Analysis,11,R11,GROW Model,5,P5,Checklist,complicated,sequential,1.00,0.37
2436,14,S14,PESTLE Analysis,11,R11,GROW Model,8,P8,Technical Report,complicated,sequential,1.33,0.33
2437,14,S14,PESTLE Analysis,11,R11,GROW Model,13,P13,Tutorial,complicated,sequential,1.00,0.37
2438,14,S14,PESTLE Analysis,11,R11,GROW Model,19,P19,Flowchart,complicated,sequential,1.00,0.33
2439,14,S14,PESTLE Analysis,11,R11,GROW Model,20,P20,Gantt Chart,complicated,sequential,1.00,0.40
2440,14,S14,PESTLE Analysis,11,R11,GROW Model,26,P26,Timeline,complicated,sequential,1.00,0.33
2441,14,S14,PESTLE Analysis,11,R11,GROW Model,32,P32,Annotated Code,complicated,sequential,1.33,0.47
2442,14,S14,PESTLE Analysis,12,R12,Scientific Method,5,P5,Checklist,complicated,sequential,1.33,0.27
2443,14,S14,PESTLE Analysis,12,R12,Scientific Method,8,P8,Technical Report,complicated,sequential,1.67,0.23
2444,14,S14,PESTLE Analysis,12,R12,Scientific Method,13,P13,Tutorial,complicated,sequential,1.33,0.27
2445,14,S14,PESTLE Analysis,12,R12,Scientific Method,19,P19,Flowchart,complicated,sequential,1.33,0.23
2446,14,S14,PESTLE Analysis,12,R12,Scientific Method,20,P20,Gantt Chart,complicated,sequential,1.33,0.30
2447,14,S14,PESTLE Analysis,12,R12,Scientific Method,26,P26,Timeline,complicated,sequential,1.33,0.23
2448,14,S14,PESTLE Analysis,12,R12,Scientific Method,32,P32,Annotated Code,complicated,sequential,1.67,0.37
2449,14,S14,PESTLE Analysis,13,R13,MCDA,7,P7,Executive Summary,complicated,comparative,1.33,0.27
2450,14,S14,PESTLE Analysis,13,R13,MCDA,8,P8,Technical Report,complicated,quantitative,1.67,0.27
2451,14,S14,PESTLE Analysis,13,R13,MCDA,9,P9,Policy Brief,complicated,comparative,1.67,0.33
2452,14,S14,PESTLE Analysis,13,R13,MCDA,11,P11,Academic Paper,complicated,quantitative,2.00,0.30
2453,14,S14,PESTLE Analysis,13,R13,MCDA,16,P16,Comparative Table,complicated,comparative,1.33,0.27
2454,14,S14,PESTLE Analysis,13,R13,MCDA,17,P17,Decision Matrix,complicated,comparative; quantitative,1.33,0.30
2455,14,S14,PESTLE Analysis,13,R13,MCDA,21,P21,Dashboard,complicated,quantitative,1.67,0.30
2456,14,S14,PESTLE Analysis,13,R13,MCDA,29,P29,Interactive Visualization,complicated,quantitative,2.00,0.33
2457,14,S14,PESTLE Analysis,13,R13,MCDA,31,P31,Simulation,complicated,quantitative,2.00,0.37
2458,14,S14,PESTLE Analysis,18,R18,Hypothesis Testing,8,P8,Technical Report,complicated,quantitative,1.67,0.27
2459,14,S14,PESTLE Analysis,18,R18,Hypothesis Testing,11,P11,Academic Paper,complicated,quantitative,2.00,0.30
2460,14,S14,PESTLE Analysis,18,R18,Hypothesis Testing,17,P17,Decision Matrix,complicated,quantitative,1.33,0.30
2461,14,S14,PESTLE Analysis,18,R18,Hypothesis Testing,21,P21,Dashboard,complicated,quantitative,1.67,0.30
2462,14,S14,PESTLE Analysis,18,R18,Hypothesis Testing,29,P29,Interactive Visualization,complicated,quantitative,2.00,0.33
2463,14,S14,PESTLE Analysis,18,R18,Hypothesis Testing,31,P31,Simulation,complicated,quantitative,2.00,0.37
2464,14,S14,PESTLE Analysis,20,R20,Sensitivity Analysis,8,P8,Technical Report,complicated,quantitative,1.67,0.27
2465,14,S14,PESTLE Analysis,20,R20,Sensitivity Analysis,11,P11,Academic Paper,complicated,quantitative,2.00,0.30
2466,14,S14,PESTLE Analysis,20,R20,Sensitivity Analysis,17,P17,Decision Matrix,complicated,quantitative,1.33,0.30
2467,14,S14,PESTLE Analysis,20,R20,Sensitivity Analysis,21,P21,Dashboard,complicated,quantitative,1.67,0.30
2468,14,S14,PESTLE Analysis,20,R20,Sensitivity Analysis,29,P29,Interactive Visualization,complicated,quantitative,2.00,0.33
2469,14,S14,PESTLE Analysis,20,R20,Sensitivity Analysis,31,P31,Simulation,complicated,quantitative,2.00,0.37
2470,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,1,P1,Cornell Notes,complicated,conceptual,1.33,0.30
2471,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,2,P2,SQ3R,complicated,conceptual,1.33,0.33
2472,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,3,P3,CODE (Second Brain),complicated,conceptual,1.67,0.30
2473,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,4,P4,Progressive Summarization,complicated,conceptual,1.67,0.30
2474,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,6,P6,Memo,complicated,conceptual,1.33,0.23
2475,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,7,P7,Executive Summary,complicated,conceptual,1.33,0.23
2476,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,10,P10,White Paper,complicated,conceptual,1.67,0.27
2477,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,14,P14,FAQ,complicated,conceptual,1.33,0.23
2478,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,25,P25,Mind Map,complicated,conceptual,1.33,0.23
2479,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,28,P28,Slide Deck,complicated,conceptual,1.33,0.23
2480,14,S14,PESTLE Analysis,21,R21,Analogical Reasoning,36,P36,Metaphorical Explanation,complicated,conceptual,1.67,0.27
2481,14,S14,PESTLE Analysis,22,R22,Case-Based Reasoning,7,P7,Executive Summary,complicated,comparative,1.33,0.27
2482,14,S14,PESTLE Analysis,22,R22,Case-Based Reasoning,9,P9,Policy Brief,complicated,comparative,1.67,0.33
2483,14,S14,PESTLE Analysis,22,R22,Case-Based Reasoning,16,P16,Comparative Table,complicated,comparative,1.33,0.27
2484,14,S14,PESTLE Analysis,22,R22,Case-Based Reasoning,17,P17,Decision Matrix,complicated,comparative,1.33,0.30
2485,14,S14,PESTLE Analysis,23,R23,Benchmarking,7,P7,Executive Summary,complicated,comparative,1.00,0.27
2486,14,S14,PESTLE Analysis,23,R23,Benchmarking,9,P9,Policy Brief,complicated,comparative,1.33,0.33
2487,14,S14,PESTLE Analysis,23,R23,Benchmarking,16,P16,Comparative Table,complicated,comparative,1.00,0.27
2488,14,S14,PESTLE Analysis,23,R23,Benchmarking,17,P17,Decision Matrix,complicated,comparative,1.00,0.30
2489,14,S14,PESTLE Analysis,25,R25,Counterfactual Analysis,6,P6,Memo,complicated,narrative,1.33,0.27
2490,14,S14,PESTLE Analysis,25,R25,Counterfactual Analysis,9,P9,Policy Brief,complicated,narrative,1.67,0.33
2491,14,S14,PESTLE Analysis,25,R25,Counterfactual Analysis,12,P12,Case Study,complicated,narrative,1.67,0.30
2492,14,S14,PESTLE Analysis,25,R25,Counterfactual Analysis,15,P15,Dialogue,complicated,narrative,1.67,0.30
